,averageRating,datePublished,genre,name,ratingCount,releasedCountry
18442,8.1,1967.0,Drama,Cool Hand Luke,142892.0,USA
18443,6.3,2015.0,Drama,Sangailes vasara,2166.0,France
18444,6.3,2015.0,Romance,Sangailes vasara,2166.0,France
18445,8.0,1989.0,Comedy,Tales from the Crypt,18383.0,1989–1996
18446,8.0,1989.0,Crime,Tales from the Crypt,18383.0,1989–1996
18447,8.0,1989.0,Fantasy,Tales from the Crypt,18383.0,1989–1996
18448,8.0,1989.0,Horror,Tales from the Crypt,18383.0,1989–1996
18449,8.0,1989.0,Thriller,Tales from the Crypt,18383.0,1989–1996
18450,7.6,1967.0,Drama,La vingt-cinquième heure,1494.0,France
18451,7.6,1967.0,War,La vingt-cinquième heure,1494.0,France
18452,6.4,2013.0,Action,White House Down,186443.0,USA
18453,6.4,2013.0,Drama,White House Down,186443.0,USA
18454,6.4,2013.0,Thriller,White House Down,186443.0,USA
18455,7.7,1976.0,Drama,The Shootist,19522.0,USA
18456,7.7,1976.0,Romance,The Shootist,19522.0,USA
18457,7.7,1976.0,Western,The Shootist,19522.0,USA
18458,5.0,2017.0,Crime,Leatherface,14578.0,Italy
18459,5.0,2017.0,Horror,Leatherface,14578.0,Italy
18460,5.0,2017.0,Thriller,Leatherface,14578.0,Italy
18461,8.0,1970.0,Biography,Patton,85955.0,USA
18462,8.0,1970.0,Drama,Patton,85955.0,USA
18463,8.0,1970.0,War,Patton,85955.0,USA
18464,5.1,1998.0,Adventure,Man qing shi da ku xing zhi Chi luo ling chi,485.0,Hong Kong
18465,5.1,1998.0,Drama,Man qing shi da ku xing zhi Chi luo ling chi,485.0,Hong Kong
18466,5.1,1998.0,Horror,Man qing shi da ku xing zhi Chi luo ling chi,485.0,Hong Kong
18467,4.7,2013.0,Drama,7E,388.0,USA
18468,4.7,2013.0,Thriller,7E,388.0,USA
18469,7.5,2004.0,Drama,Die fetten Jahre sind vorbei,29162.0,Germany
18470,7.5,2004.0,Romance,Die fetten Jahre sind vorbei,29162.0,Germany
18471,6.7,2017.0,Crime,In the Dark,1455.0,2017
18472,6.7,2017.0,Drama,In the Dark,1455.0,2017
18473,6.7,2017.0,Mystery,In the Dark,1455.0,2017
18474,7.9,2016.0,Short,Dreamscaper,13.0,Belgium
18475,7.9,2016.0,Sci-Fi,Dreamscaper,13.0,Belgium
18476,8.0,2017.0,Drama,Cat Skin,72.0,USA
18477,8.0,2017.0,Romance,Cat Skin,72.0,USA
18478,4.9,1996.0,Comedy,The Pallbearer,7270.0,USA
18479,4.9,1996.0,Romance,The Pallbearer,7270.0,USA
18480,6.9,1976.0,Comedy,The Bingo Long Traveling All-Stars & Motor Kings,1387.0,France
18481,6.9,1976.0,Sport,The Bingo Long Traveling All-Stars & Motor Kings,1387.0,France
18482,5.8,2016.0,Drama,Ae Dil Hai Mushkil,17493.0,USA
18483,5.8,2016.0,Music,Ae Dil Hai Mushkil,17493.0,USA
18484,5.8,2016.0,Musical,Ae Dil Hai Mushkil,17493.0,USA
18485,5.8,2016.0,Romance,Ae Dil Hai Mushkil,17493.0,USA
18486,7.2,1968.0,Comedy,Pretty Poison,2790.0,West Germany
18487,7.2,1968.0,Crime,Pretty Poison,2790.0,West Germany
18488,7.2,1968.0,Romance,Pretty Poison,2790.0,West Germany
18489,7.2,1968.0,Thriller,Pretty Poison,2790.0,West Germany
18490,7.7,2018.0,D,Succession,4775.0,2018– 
18491,7.7,2018.0,r,Succession,4775.0,2018– 
18492,7.7,2018.0,a,Succession,4775.0,2018– 
18493,7.7,2018.0,m,Succession,4775.0,2018– 
18494,7.7,2018.0,a,Succession,4775.0,2018– 
18495,9.1,2017.0,Short,Abe,43.0,USA
18496,9.1,2017.0,Drama,Abe,43.0,USA
18497,5.2,2015.0,Drama,La volante,139.0,France
18498,5.2,2015.0,Thriller,La volante,139.0,France
18499,6.4,1972.0,Sci-Fi,Z.P.G.,1022.0,UK
18500,6.4,1972.0,Thriller,Z.P.G.,1022.0,UK
18501,8.1,2009.0,D,Gran Torino,650520.0,USA
18502,8.1,2009.0,r,Gran Torino,650520.0,USA
18503,8.1,2009.0,a,Gran Torino,650520.0,USA
18504,8.1,2009.0,m,Gran Torino,650520.0,USA
18505,8.1,2009.0,a,Gran Torino,650520.0,USA
18506,6.5,2005.0,Action,Kalyug,1994.0,India
18507,6.5,2005.0,Crime,Kalyug,1994.0,India
18508,6.5,2005.0,Drama,Kalyug,1994.0,India
18509,6.5,2005.0,Mystery,Kalyug,1994.0,India
18510,6.5,2005.0,Romance,Kalyug,1994.0,India
18511,6.5,2005.0,Thriller,Kalyug,1994.0,India
18512,5.2,2014.0,Action,Exists,7055.0,USA
18513,5.2,2014.0,Adventure,Exists,7055.0,USA
18514,5.2,2014.0,Horror,Exists,7055.0,USA
18515,6.0,1971.0,Action,The Organization,1229.0,UK
18516,6.0,1971.0,Crime,The Organization,1229.0,UK
18517,6.0,1971.0,Drama,The Organization,1229.0,UK
18518,6.0,1971.0,Thriller,The Organization,1229.0,UK
18519,6.8,2018.0,D,1/1,824.0,USA
18520,6.8,2018.0,r,1/1,824.0,USA
18521,6.8,2018.0,a,1/1,824.0,USA
18522,6.8,2018.0,m,1/1,824.0,USA
18523,6.8,2018.0,a,1/1,824.0,USA
18524,7.2,2018.0,D,Wildlife,1413.0,Lebanon
18525,7.2,2018.0,r,Wildlife,1413.0,Lebanon
18526,7.2,2018.0,a,Wildlife,1413.0,Lebanon
18527,7.2,2018.0,m,Wildlife,1413.0,Lebanon
18528,7.2,2018.0,a,Wildlife,1413.0,Lebanon
18529,5.2,1980.0,Drama,The Godsend,756.0,USA
18530,5.2,1980.0,Horror,The Godsend,756.0,USA
18531,7.6,2017.0,Drama,Horizonti,42.0,Egypt
18532,7.6,2017.0,Thriller,Horizonti,42.0,Egypt
18533,7.4,1946.0,D,The Bells of St. Mary's,6191.0,Sweden
18534,7.4,1946.0,r,The Bells of St. Mary's,6191.0,Sweden
18535,7.4,1946.0,a,The Bells of St. Mary's,6191.0,Sweden
18536,7.4,1946.0,m,The Bells of St. Mary's,6191.0,Sweden
18537,7.4,1946.0,a,The Bells of St. Mary's,6191.0,Sweden
18538,6.4,2016.0,Short,The Formless Depths,36.0,USA
18539,6.4,2016.0,Action,The Formless Depths,36.0,USA
18540,3.8,1960.0,S,The Amazing Transparent Man,1865.0,USA
18541,3.8,1960.0,c,The Amazing Transparent Man,1865.0,USA
18542,3.8,1960.0,i,The Amazing Transparent Man,1865.0,USA
18543,3.8,1960.0,-,The Amazing Transparent Man,1865.0,USA
18544,3.8,1960.0,F,The Amazing Transparent Man,1865.0,USA
18545,3.8,1960.0,i,The Amazing Transparent Man,1865.0,USA
18546,6.8,1997.0,Comedy,SubUrbia,8087.0,Germany
18547,6.8,1997.0,Drama,SubUrbia,8087.0,Germany
18548,7.7,1970.0,Drama,Les choses de la vie,3208.0,France
18549,7.7,1970.0,Romance,Les choses de la vie,3208.0,France
18550,6.7,2014.0,Comedy,Samba,12837.0,France
18551,6.7,2014.0,Drama,Samba,12837.0,France
18552,6.7,2014.0,Romance,Samba,12837.0,France
18553,3.1,2005.0,Action,Rottweiler,1968.0,Spain
18554,3.1,2005.0,Horror,Rottweiler,1968.0,Spain
18555,3.1,2005.0,Sci-Fi,Rottweiler,1968.0,Spain
18556,5.7,1979.0,Adventure,Cuba,2136.0,USA
18557,5.7,1979.0,Romance,Cuba,2136.0,USA
18558,5.7,1979.0,Thriller,Cuba,2136.0,USA
18559,5.7,1979.0,War,Cuba,2136.0,USA
18560,4.0,2016.0,Drama,Subterranea,452.0,USA
18561,4.0,2016.0,Mystery,Subterranea,452.0,USA
18562,8.0,2014.0,Comedy,Un-myeong-cheol-eom neol sa-rang-hae,1131.0,2014– 
18563,8.0,2014.0,Romance,Un-myeong-cheol-eom neol sa-rang-hae,1131.0,2014– 
18564,6.5,2004.0,Drama,Wild Side,917.0,France
18565,6.5,2004.0,Romance,Wild Side,917.0,France
18566,6.3,1996.0,Drama,The Craft,66171.0,USA
18567,6.3,1996.0,Fantasy,The Craft,66171.0,USA
18568,6.3,1996.0,Horror,The Craft,66171.0,USA
18569,6.3,1996.0,Thriller,The Craft,66171.0,USA
18570,7.1,2010.0,D,Casino Jack and the United States of Money,1494.0,USA
18571,7.1,2010.0,o,Casino Jack and the United States of Money,1494.0,USA
18572,7.1,2010.0,c,Casino Jack and the United States of Money,1494.0,USA
18573,7.1,2010.0,u,Casino Jack and the United States of Money,1494.0,USA
18574,7.1,2010.0,m,Casino Jack and the United States of Money,1494.0,USA
18575,7.1,2010.0,e,Casino Jack and the United States of Money,1494.0,USA
18576,7.1,2010.0,n,Casino Jack and the United States of Money,1494.0,USA
18577,7.1,2010.0,t,Casino Jack and the United States of Money,1494.0,USA
18578,7.1,2010.0,a,Casino Jack and the United States of Money,1494.0,USA
18579,7.1,2010.0,r,Casino Jack and the United States of Money,1494.0,USA
18580,7.1,2010.0,y,Casino Jack and the United States of Money,1494.0,USA
18581,5.2,1993.0,Action,Knights,1728.0,Japan
18582,5.2,1993.0,Adventure,Knights,1728.0,Japan
18583,5.2,1993.0,Sci-Fi,Knights,1728.0,Japan
18584,8.7,2017.0,Documentary,David Gilmour Live at Pompeii,457.0,USA
18585,8.7,2017.0,Music,David Gilmour Live at Pompeii,457.0,USA
18586,5.8,2009.0,Comedy,Ghosts of Girlfriends Past,75532.0,USA
18587,5.8,2009.0,Fantasy,Ghosts of Girlfriends Past,75532.0,USA
18588,5.8,2009.0,Romance,Ghosts of Girlfriends Past,75532.0,USA
18589,4.8,2013.0,Action,Aftershock,10085.0,Chile
18590,4.8,2013.0,Adventure,Aftershock,10085.0,Chile
18591,4.8,2013.0,Horror,Aftershock,10085.0,Chile
18592,4.8,2013.0,Thriller,Aftershock,10085.0,Chile
18593,5.0,2013.0,Comedy,Gori Tere Pyaar Mein!,3079.0,USA
18594,5.0,2013.0,Drama,Gori Tere Pyaar Mein!,3079.0,USA
18595,5.0,2013.0,Romance,Gori Tere Pyaar Mein!,3079.0,USA
18596,5.7,2012.0,Action,Saints and Soldiers: Airborne Creed,3496.0,USA
18597,5.7,2012.0,Drama,Saints and Soldiers: Airborne Creed,3496.0,USA
18598,5.7,2012.0,War,Saints and Soldiers: Airborne Creed,3496.0,USA
18599,6.8,1941.0,Drama,Valeriy Chkalov,77.0,USA
18600,6.8,1941.0,War,Valeriy Chkalov,77.0,USA
18601,7.0,1955.0,W,Man Without a Star,2438.0,Belarus
18602,7.0,1955.0,e,Man Without a Star,2438.0,Belarus
18603,7.0,1955.0,s,Man Without a Star,2438.0,Belarus
18604,7.0,1955.0,t,Man Without a Star,2438.0,Belarus
18605,7.0,1955.0,e,Man Without a Star,2438.0,Belarus
18606,7.0,1955.0,r,Man Without a Star,2438.0,Belarus
18607,7.0,1955.0,n,Man Without a Star,2438.0,Belarus
18608,7.9,1978.0,Drama,Days of Heaven,44234.0,USA
18609,7.9,1978.0,Romance,Days of Heaven,44234.0,USA
18610,3.1,2010.0,Action,The King of Fighters,3830.0,Singapore
18611,3.1,2010.0,Sci-Fi,The King of Fighters,3830.0,Singapore
18612,3.1,2010.0,Thriller,The King of Fighters,3830.0,Singapore
18613,9.5,2018.0,D,The Worm Has Turned,246.0,UK
18614,9.5,2018.0,o,The Worm Has Turned,246.0,UK
18615,9.5,2018.0,c,The Worm Has Turned,246.0,UK
18616,9.5,2018.0,u,The Worm Has Turned,246.0,UK
18617,9.5,2018.0,m,The Worm Has Turned,246.0,UK
18618,9.5,2018.0,e,The Worm Has Turned,246.0,UK
18619,9.5,2018.0,n,The Worm Has Turned,246.0,UK
18620,9.5,2018.0,t,The Worm Has Turned,246.0,UK
18621,9.5,2018.0,a,The Worm Has Turned,246.0,UK
18622,9.5,2018.0,r,The Worm Has Turned,246.0,UK
18623,9.5,2018.0,y,The Worm Has Turned,246.0,UK
18624,5.0,2016.0,Action,Warrior Savitri,243.0,India
18625,5.0,2016.0,Thriller,Warrior Savitri,243.0,India
18626,8.4,1987.0,Action,Tour of Duty,3371.0,1987–1990
18627,8.4,1987.0,Drama,Tour of Duty,3371.0,1987–1990
18628,8.4,1987.0,War,Tour of Duty,3371.0,1987–1990
18629,5.4,1994.0,Comedy,Mixed Nuts,9024.0,USA
18630,5.4,1994.0,Drama,Mixed Nuts,9024.0,USA
18631,7.3,1983.0,Drama,Betrayal,1293.0,USA
18632,7.3,1983.0,Thriller,Betrayal,1293.0,USA
18633,2.6,2013.0,Horror,Slink,333.0,USA
18634,2.6,2013.0,Thriller,Slink,333.0,USA
18635,7.2,1946.0,D,Waga seishun ni kuinashi,2378.0,USA
18636,7.2,1946.0,r,Waga seishun ni kuinashi,2378.0,USA
18637,7.2,1946.0,a,Waga seishun ni kuinashi,2378.0,USA
18638,7.2,1946.0,m,Waga seishun ni kuinashi,2378.0,USA
18639,7.2,1946.0,a,Waga seishun ni kuinashi,2378.0,USA
18640,6.0,2017.0,D,Liberated: The New Sexual Revolution,922.0,USA
18641,6.0,2017.0,o,Liberated: The New Sexual Revolution,922.0,USA
18642,6.0,2017.0,c,Liberated: The New Sexual Revolution,922.0,USA
18643,6.0,2017.0,u,Liberated: The New Sexual Revolution,922.0,USA
18644,6.0,2017.0,m,Liberated: The New Sexual Revolution,922.0,USA
18645,6.0,2017.0,e,Liberated: The New Sexual Revolution,922.0,USA
18646,6.0,2017.0,n,Liberated: The New Sexual Revolution,922.0,USA
18647,6.0,2017.0,t,Liberated: The New Sexual Revolution,922.0,USA
18648,6.0,2017.0,a,Liberated: The New Sexual Revolution,922.0,USA
18649,6.0,2017.0,r,Liberated: The New Sexual Revolution,922.0,USA
18650,6.0,2017.0,y,Liberated: The New Sexual Revolution,922.0,USA
18651,6.2,2018.0,C,Blockers,42989.0,USA
18652,6.2,2018.0,o,Blockers,42989.0,USA
18653,6.2,2018.0,m,Blockers,42989.0,USA
18654,6.2,2018.0,e,Blockers,42989.0,USA
18655,6.2,2018.0,d,Blockers,42989.0,USA
18656,6.2,2018.0,y,Blockers,42989.0,USA
18657,6.2,2017.0,H,Killer Campout,24.0,USA
18658,6.2,2017.0,o,Killer Campout,24.0,USA
18659,6.2,2017.0,r,Killer Campout,24.0,USA
18660,6.2,2017.0,r,Killer Campout,24.0,USA
18661,6.2,2017.0,o,Killer Campout,24.0,USA
18662,6.2,2017.0,r,Killer Campout,24.0,USA
18663,5.7,2018.0,C,Happy Anniversary,2599.0,USA
18664,5.7,2018.0,o,Happy Anniversary,2599.0,USA
18665,5.7,2018.0,m,Happy Anniversary,2599.0,USA
18666,5.7,2018.0,e,Happy Anniversary,2599.0,USA
18667,5.7,2018.0,d,Happy Anniversary,2599.0,USA
18668,5.7,2018.0,y,Happy Anniversary,2599.0,USA
18669,8.4,1982.0,D,Welfare,303.0,Denmark
18670,8.4,1982.0,o,Welfare,303.0,Denmark
18671,8.4,1982.0,c,Welfare,303.0,Denmark
18672,8.4,1982.0,u,Welfare,303.0,Denmark
18673,8.4,1982.0,m,Welfare,303.0,Denmark
18674,8.4,1982.0,e,Welfare,303.0,Denmark
18675,8.4,1982.0,n,Welfare,303.0,Denmark
18676,8.4,1982.0,t,Welfare,303.0,Denmark
18677,8.4,1982.0,a,Welfare,303.0,Denmark
18678,8.4,1982.0,r,Welfare,303.0,Denmark
18679,8.4,1982.0,y,Welfare,303.0,Denmark
18680,6.8,1967.0,A,Moby Dick and the Mighty Mightor,113.0,1967–1969
18681,6.8,1967.0,n,Moby Dick and the Mighty Mightor,113.0,1967–1969
18682,6.8,1967.0,i,Moby Dick and the Mighty Mightor,113.0,1967–1969
18683,6.8,1967.0,m,Moby Dick and the Mighty Mightor,113.0,1967–1969
18684,6.8,1967.0,a,Moby Dick and the Mighty Mightor,113.0,1967–1969
18685,6.8,1967.0,t,Moby Dick and the Mighty Mightor,113.0,1967–1969
18686,6.8,1967.0,i,Moby Dick and the Mighty Mightor,113.0,1967–1969
18687,6.8,1967.0,o,Moby Dick and the Mighty Mightor,113.0,1967–1969
18688,6.8,1967.0,n,Moby Dick and the Mighty Mightor,113.0,1967–1969
18689,5.0,1993.0,Horror,Witchboard 2: The Devil's Doorway,1288.0,USA
18690,5.0,1993.0,Mystery,Witchboard 2: The Devil's Doorway,1288.0,USA
18691,7.7,1955.0,Crime,Kiss Me Deadly,16134.0,UK
18692,7.7,1955.0,Film-Noir,Kiss Me Deadly,16134.0,UK
18693,7.7,1955.0,Mystery,Kiss Me Deadly,16134.0,UK
18694,7.7,1955.0,Sci-Fi,Kiss Me Deadly,16134.0,UK
18695,7.7,1955.0,Thriller,Kiss Me Deadly,16134.0,UK
18696,4.5,2015.0,Action,Absolution,2666.0,USA
18697,4.5,2015.0,Adventure,Absolution,2666.0,USA
18698,4.5,2015.0,Crime,Absolution,2666.0,USA
18699,4.5,2015.0,Thriller,Absolution,2666.0,USA
18700,7.2,2011.0,Documentary,Nightmare Next Door,642.0,2011– 
18701,7.2,2011.0,Crime,Nightmare Next Door,642.0,2011– 
18702,4.2,1989.0,T,Dangerous Love,133.0,USA
18703,4.2,1989.0,h,Dangerous Love,133.0,USA
18704,4.2,1989.0,r,Dangerous Love,133.0,USA
18705,4.2,1989.0,i,Dangerous Love,133.0,USA
18706,4.2,1989.0,l,Dangerous Love,133.0,USA
18707,4.2,1989.0,l,Dangerous Love,133.0,USA
18708,4.2,1989.0,e,Dangerous Love,133.0,USA
18709,4.2,1989.0,r,Dangerous Love,133.0,USA
18710,5.1,2014.0,Horror,Willow Creek,8967.0,UK
18711,5.1,2014.0,Mystery,Willow Creek,8967.0,UK
18712,5.1,2014.0,Thriller,Willow Creek,8967.0,UK
18713,8.4,2018.0,D,Good Doctor,36.0,2018
18714,8.4,2018.0,r,Good Doctor,36.0,2018
18715,8.4,2018.0,a,Good Doctor,36.0,2018
18716,8.4,2018.0,m,Good Doctor,36.0,2018
18717,8.4,2018.0,a,Good Doctor,36.0,2018
18718,7.5,1999.0,Sci-Fi,Roughnecks: The Starship Troopers Chronicles,1804.0,1999– 
18719,7.5,1999.0,Animation,Roughnecks: The Starship Troopers Chronicles,1804.0,1999– 
18720,7.5,1999.0,Action,Roughnecks: The Starship Troopers Chronicles,1804.0,1999– 
18721,7.5,1999.0,Adventure,Roughnecks: The Starship Troopers Chronicles,1804.0,1999– 
18722,6.6,1988.0,Horror,Child's Play,73448.0,USA
18723,6.6,1988.0,Thriller,Child's Play,73448.0,USA
18724,6.2,2007.0,Drama,Lions for Lambs,44664.0,USA
18725,6.2,2007.0,Thriller,Lions for Lambs,44664.0,USA
18726,6.2,2007.0,War,Lions for Lambs,44664.0,USA
18727,6.7,2012.0,Horror,Aku no kyôten,4503.0,Japan
18728,6.7,2012.0,Thriller,Aku no kyôten,4503.0,Japan
18729,5.2,1992.0,Comedy,Cin cin,241.0,Sweden
18730,5.2,1992.0,Romance,Cin cin,241.0,Sweden
18731,6.2,2018.0,D,Zhuang si le yi zhi yang,56.0,Italy
18732,6.2,2018.0,r,Zhuang si le yi zhi yang,56.0,Italy
18733,6.2,2018.0,a,Zhuang si le yi zhi yang,56.0,Italy
18734,6.2,2018.0,m,Zhuang si le yi zhi yang,56.0,Italy
18735,6.2,2018.0,a,Zhuang si le yi zhi yang,56.0,Italy
18736,6.2,1964.0,Drama,Children of the Damned,3474.0,USA
18737,6.2,1964.0,Horror,Children of the Damned,3474.0,USA
18738,6.2,1964.0,Mystery,Children of the Damned,3474.0,USA
18739,6.2,1964.0,Sci-Fi,Children of the Damned,3474.0,USA
18740,6.6,1975.0,Comedy,French Dressing,177.0,UK
18741,6.6,1975.0,Drama,French Dressing,177.0,UK
18742,3.5,2015.0,Action,Shark Lake,1540.0,USA
18743,3.5,2015.0,Adventure,Shark Lake,1540.0,USA
18744,3.5,2015.0,Crime,Shark Lake,1540.0,USA
18745,3.5,2015.0,Drama,Shark Lake,1540.0,USA
18746,3.5,2015.0,Horror,Shark Lake,1540.0,USA
18747,3.5,2015.0,Thriller,Shark Lake,1540.0,USA
18748,5.6,2007.0,Action,The Bodyguard 2,876.0,Thailand
18749,5.6,2007.0,Comedy,The Bodyguard 2,876.0,Thailand
18750,6.6,1983.0,Crime,Prénom Carmen,2760.0,France
18751,6.6,1983.0,Drama,Prénom Carmen,2760.0,France
18752,6.6,1983.0,Music,Prénom Carmen,2760.0,France
18753,6.6,1983.0,Romance,Prénom Carmen,2760.0,France
18754,6.9,1979.0,Comedy,Between the Lines,435.0,Sweden
18755,6.9,1979.0,Drama,Between the Lines,435.0,Sweden
18756,6.9,1979.0,Romance,Between the Lines,435.0,Sweden
18757,6.7,2009.0,Action,De père en flic,1587.0,USA
18758,6.7,2009.0,Comedy,De père en flic,1587.0,USA
18759,6.7,2009.0,Crime,De père en flic,1587.0,USA
18760,4.9,2017.0,H,FirstBorn,1354.0,Netherlands
18761,4.9,2017.0,o,FirstBorn,1354.0,Netherlands
18762,4.9,2017.0,r,FirstBorn,1354.0,Netherlands
18763,4.9,2017.0,r,FirstBorn,1354.0,Netherlands
18764,4.9,2017.0,o,FirstBorn,1354.0,Netherlands
18765,4.9,2017.0,r,FirstBorn,1354.0,Netherlands
18766,4.1,2018.0,D,Hunt For The Skinwalker,177.0,USA
18767,4.1,2018.0,o,Hunt For The Skinwalker,177.0,USA
18768,4.1,2018.0,c,Hunt For The Skinwalker,177.0,USA
18769,4.1,2018.0,u,Hunt For The Skinwalker,177.0,USA
18770,4.1,2018.0,m,Hunt For The Skinwalker,177.0,USA
18771,4.1,2018.0,e,Hunt For The Skinwalker,177.0,USA
18772,4.1,2018.0,n,Hunt For The Skinwalker,177.0,USA
18773,4.1,2018.0,t,Hunt For The Skinwalker,177.0,USA
18774,4.1,2018.0,a,Hunt For The Skinwalker,177.0,USA
18775,4.1,2018.0,r,Hunt For The Skinwalker,177.0,USA
18776,4.1,2018.0,y,Hunt For The Skinwalker,177.0,USA
18777,7.9,2014.0,Animation,X-Ray and Vav,535.0,2014– 
18778,7.9,2014.0,Action,X-Ray and Vav,535.0,2014– 
18779,7.9,2014.0,Comedy,X-Ray and Vav,535.0,2014– 
18780,7.2,1985.0,Comedy,Re-Animator,47743.0,USA
18781,7.2,1985.0,Horror,Re-Animator,47743.0,USA
18782,7.2,1985.0,Sci-Fi,Re-Animator,47743.0,USA
18783,7.8,1974.0,C,Rising Damp,1840.0,1974–1978
18784,7.8,1974.0,o,Rising Damp,1840.0,1974–1978
18785,7.8,1974.0,m,Rising Damp,1840.0,1974–1978
18786,7.8,1974.0,e,Rising Damp,1840.0,1974–1978
18787,7.8,1974.0,d,Rising Damp,1840.0,1974–1978
18788,7.8,1974.0,y,Rising Damp,1840.0,1974–1978
18789,8.6,2003.0,Action,Battlestar Galactica,58650.0,2003
18790,8.6,2003.0,Adventure,Battlestar Galactica,58650.0,2003
18791,8.6,2003.0,Drama,Battlestar Galactica,58650.0,2003
18792,8.6,2003.0,Sci-Fi,Battlestar Galactica,58650.0,2003
18793,6.5,1949.0,Biography,Joan of Arc,2362.0,Ireland
18794,6.5,1949.0,Drama,Joan of Arc,2362.0,Ireland
18795,6.5,1949.0,History,Joan of Arc,2362.0,Ireland
18796,6.5,1949.0,War,Joan of Arc,2362.0,Ireland
18797,5.0,2018.0,Comedy,Bob & Marys,36.0,Italy
18798,5.0,2018.0,Crime,Bob & Marys,36.0,Italy
18799,7.8,1964.0,Drama,Zulu,32471.0,USA
18800,7.8,1964.0,History,Zulu,32471.0,USA
18801,7.8,1964.0,War,Zulu,32471.0,USA
18802,6.8,1939.0,Drama,Tower of London,1543.0,USA
18803,6.8,1939.0,History,Tower of London,1543.0,USA
18804,8.3,2006.0,Drama,Dae Jo Yeong,63.0,2006–2007
18805,8.3,2006.0,History,Dae Jo Yeong,63.0,2006–2007
18806,5.8,1958.0,Drama,"Another Time, Another Place",500.0,Finland
18807,5.8,1958.0,Romance,"Another Time, Another Place",500.0,Finland
18808,5.8,1958.0,War,"Another Time, Another Place",500.0,Finland
18809,5.2,1983.0,Action,Conquest,1497.0,USA
18810,5.2,1983.0,Adventure,Conquest,1497.0,USA
18811,5.2,1983.0,Fantasy,Conquest,1497.0,USA
18812,5.2,1983.0,Horror,Conquest,1497.0,USA
18813,7.5,1972.0,Comedy,The Ruling Class,5238.0,UK
18814,7.5,1972.0,Drama,The Ruling Class,5238.0,UK
18815,7.5,1972.0,Musical,The Ruling Class,5238.0,UK
18816,7.0,2010.0,D,Neds,7519.0,USA
18817,7.0,2010.0,r,Neds,7519.0,USA
18818,7.0,2010.0,a,Neds,7519.0,USA
18819,7.0,2010.0,m,Neds,7519.0,USA
18820,7.0,2010.0,a,Neds,7519.0,USA
18821,4.7,2011.0,H,Little Deaths,2724.0,USA
18822,4.7,2011.0,o,Little Deaths,2724.0,USA
18823,4.7,2011.0,r,Little Deaths,2724.0,USA
18824,4.7,2011.0,r,Little Deaths,2724.0,USA
18825,4.7,2011.0,o,Little Deaths,2724.0,USA
18826,4.7,2011.0,r,Little Deaths,2724.0,USA
18827,5.9,1957.0,Action,Tarzan and the Lost Safari,491.0,Austria
18828,5.9,1957.0,Adventure,Tarzan and the Lost Safari,491.0,Austria
18829,6.3,2002.0,Drama,A Shot at Glory,1980.0,Italy
18830,6.3,2002.0,Sport,A Shot at Glory,1980.0,Italy
18831,7.1,2012.0,Action,Xingu,1502.0,USA
18832,7.1,2012.0,Adventure,Xingu,1502.0,USA
18833,7.1,2012.0,Biography,Xingu,1502.0,USA
18834,7.1,2012.0,Drama,Xingu,1502.0,USA
18835,8.7,2018.0,D,Free Solo,1226.0,UK
18836,8.7,2018.0,o,Free Solo,1226.0,UK
18837,8.7,2018.0,c,Free Solo,1226.0,UK
18838,8.7,2018.0,u,Free Solo,1226.0,UK
18839,8.7,2018.0,m,Free Solo,1226.0,UK
18840,8.7,2018.0,e,Free Solo,1226.0,UK
18841,8.7,2018.0,n,Free Solo,1226.0,UK
18842,8.7,2018.0,t,Free Solo,1226.0,UK
18843,8.7,2018.0,a,Free Solo,1226.0,UK
18844,8.7,2018.0,r,Free Solo,1226.0,UK
18845,8.7,2018.0,y,Free Solo,1226.0,UK
18846,6.8,1988.0,Comedy,Working Girl,46463.0,USA
18847,6.8,1988.0,Drama,Working Girl,46463.0,USA
18848,6.8,1988.0,Romance,Working Girl,46463.0,USA
18849,7.8,2004.0,Adventure,Diarios de motocicleta,90140.0,USA
18850,7.8,2004.0,Biography,Diarios de motocicleta,90140.0,USA
18851,7.8,2004.0,Drama,Diarios de motocicleta,90140.0,USA
18852,6.8,1969.0,Adventure,Play Dirty,2657.0,UK
18853,6.8,1969.0,Drama,Play Dirty,2657.0,UK
18854,6.8,1969.0,War,Play Dirty,2657.0,UK
18855,5.9,1956.0,Drama,Serenade,388.0,USA
18856,5.9,1956.0,Music,Serenade,388.0,USA
18857,5.9,1956.0,Romance,Serenade,388.0,USA
18858,7.3,2000.0,Drama,Thirteen Days,49648.0,USA
18859,7.3,2000.0,History,Thirteen Days,49648.0,USA
18860,7.3,2000.0,Thriller,Thirteen Days,49648.0,USA
18861,6.4,1971.0,Drama,The Mind of Mr. Soames,504.0,UK
18862,6.4,1971.0,Sci-Fi,The Mind of Mr. Soames,504.0,UK
18863,5.1,1996.0,Comedy,Eddie,8581.0,USA
18864,5.1,1996.0,Sport,Eddie,8581.0,USA
18865,6.8,2002.0,Drama,Spider,33066.0,France
18866,6.8,2002.0,Mystery,Spider,33066.0,France
18867,6.8,2002.0,Thriller,Spider,33066.0,France
18868,5.7,2014.0,A,Aka x Pinku,241.0,Japan
18869,5.7,2014.0,c,Aka x Pinku,241.0,Japan
18870,5.7,2014.0,t,Aka x Pinku,241.0,Japan
18871,5.7,2014.0,i,Aka x Pinku,241.0,Japan
